source_ip,destination_ip,bytes,packets,unique_dest_ips,total_bytes,packet_rate,timestamp,is_anomaly
30.219.240.179,30.4.175.50,5249,70,2,10498,9.46,2024-09-19 04:17:59,0
132.239.196.158,200.157.155.66,4269,31,5,21345,7.25,2024-10-11 23:10:59,0
155.169.110.123,183.152.238.76,4657,52,3,13971,8.44,2024-10-06 04:54:54,0
117.248.139.131,105.220.72.128,5435,39,4,21740,11.0,2024-10-12 15:53:17,0
23.147.85.74,101.121.113.90,4955,34,5,24775,10.06,2024-10-11 16:25:16,0
10.43.109.221,187.247.145.72,5333,33,5,26665,10.9,2024-09-30 05:41:00,0
111.143.198.108,207.37.69.248,6440,41,1,6440,10.24,2024-09-26 00:15:48,0
203.194.143.198,156.141.253.71,5439,55,3,16317,11.37,2024-09-29 03:36:40,0
74.102.128.150,92.81.94.80,5166,36,3,15498,12.74,2024-09-25 18:18:04,0
57.21.179.98,77.153.128.112,4089,30,3,12267,10.7,2024-10-01 07:14:41,0
5.124.156.34,146.76.98.222,5097,37,1,5097,9.32,2024-09-30 20:12:49,0
143.89.15.255,126.186.95.11,4510,42,1,4510,10.97,2024-10-08 15:07:52,0
65.182.192.211,101.238.75.159,5480,24,2,10960,9.76,2024-10-12 00:36:35,0
210.108.238.70,144.208.18.177,14790,110,24,354960,83.69,2024-09-24 04:59:38,1
123.235.132.51,155.166.69.15,4535,50,1,4535,9.23,2024-09-29 03:36:01,0
120.56.16.151,66.7.218.52,6552,38,4,26208,13.42,2024-09-28 22:56:58,0
123.125.91.4,212.171.96.65,4600,56,5,23000,10.54,2024-10-15 01:44:36,0
56.165.190.22,211.252.191.68,6249,55,5,31245,9.27,2024-10-13 01:39:01,0
138.19.108.141,168.69.157.35,5865,40,5,29325,12.2,2024-09-23 03:51:12,0
217.95.38.88,188.249.63.210,7399,46,2,14798,11.82,2024-10-07 03:54:32,0
138.133.211.25,33.170.146.22,7645,46,1,7645,10.97,2024-09-25 05:53:45,0
88.129.30.77,16.65.181.10,5673,46,5,28365,12.12,2024-09-19 07:10:19,0
160.27.42.187,14.41.38.64,5019,35,3,15057,8.04,2024-09-29 15:17:38,0
64.252.197.61,192.65.143.88,4737,29,3,14211,12.16,2024-10-17 03:50:35,0
36.167.59.1,115.122.73.143,3684,44,4,14736,13.7,2024-10-05 15:47:26,0
196.199.5.45,108.29.129.115,6176,47,3,18528,11.63,2024-10-12 16:22:33,0
188.172.101.126,183.189.64.238,4543,45,1,4543,7.07,2024-10-03 13:17:37,0
166.71.148.42,55.81.74.213,5707,51,3,17121,9.52,2024-10-07 18:48:35,0
94.119.121.18,109.1.125.124,2599,59,2,5198,12.94,2024-10-04 19:04:06,0
156.22.105.0,187.130.133.189,4207,60,3,12621,13.36,2024-09-18 02:03:50,0
84.167.146.51,126.76.62.92,4926,47,1,4926,8.8,2024-10-16 05:22:42,0
186.17.14.198,170.64.156.203,7543,55,5,37715,10.48,2024-10-10 04:45:03,0
219.49.245.187,166.215.219.103,4753,38,4,19012,10.65,2024-09-27 18:46:22,0
166.81.194.195,44.68.99.213,3931,43,1,3931,8.49,2024-10-10 15:57:10,0
112.151.166.171,47.178.213.52,7000,53,4,28000,10.23,2024-10-07 09:14:58,0
110.56.218.60,185.63.161.125,5672,46,3,17016,11.87,2024-10-12 22:35:16,0
129.102.168.196,34.3.68.113,6355,49,2,12710,11.06,2024-09-26 19:10:33,0
99.226.230.147,9.146.120.190,4658,56,1,4658,9.0,2024-10-14 21:59:08,0
65.72.208.28,97.245.16.124,5274,65,1,5274,11.12,2024-10-14 03:57:43,0
50.164.147.106,200.250.19.244,5105,41,1,5105,9.1,2024-09-24 14:42:46,0
155.85.34.240,14.12.124.92,3095,39,2,6190,11.05,2024-09-19 02:14:41,0
82.129.1.162,50.73.110.174,4850,64,5,24250,7.92,2024-10-01 07:48:25,0
114.95.145.126,147.184.77.130,6678,58,1,6678,8.78,2024-10-03 10:54:06,0
62.233.112.29,6.229.194.31,5061,41,4,20244,10.86,2024-09-17 20:44:37,0
207.225.182.18,162.210.156.131,5814,46,1,5814,10.45,2024-10-11 16:30:03,0
131.27.26.153,181.100.197.52,4348,33,3,13044,10.25,2024-10-17 04:17:49,0
95.96.28.105,46.29.61.212,4805,31,2,9610,10.91,2024-09-20 05:31:52,0
97.46.234.115,164.177.248.147,5344,51,5,26720,12.9,2024-10-12 02:14:47,0
12.214.18.4,92.243.152.223,7252,43,1,7252,6.23,2024-10-08 17:50:07,0
69.162.182.182,176.88.20.100,4740,47,3,14220,9.4,2024-09-18 14:04:47,0
65.67.93.110,216.66.144.83,5407,61,5,27035,9.0,2024-09-30 06:50:32,0
121.47.113.227,110.1.210.42,4236,54,4,16944,17.05,2024-09-20 21:23:33,0
183.99.22.32,159.183.177.143,4809,45,4,19236,9.67,2024-10-17 18:45:40,0
54.69.67.176,126.197.88.221,4896,44,1,4896,6.46,2024-10-05 03:39:26,0
130.86.45.120,216.115.210.174,5086,55,5,25430,10.84,2024-09-26 02:35:56,0
203.137.59.207,1.243.52.83,5783,44,2,11566,7.57,2024-09-28 10:44:30,0
163.115.123.218,210.184.67.11,5363,64,1,5363,10.69,2024-10-16 13:24:54,0
149.215.142.216,78.27.86.253,20424,255,33,673992,103.82,2024-10-13 07:17:44,1
153.37.114.67,21.9.4.105,3113,63,2,6226,11.76,2024-10-10 08:10:39,0
202.3.81.204,204.113.255.36,5565,53,4,22260,8.32,2024-10-13 04:56:45,0
144.24.3.154,104.66.51.47,4610,42,2,9220,8.29,2024-10-03 12:30:52,0
197.235.121.209,129.2.152.4,4120,53,1,4120,7.15,2024-10-17 17:56:26,0
217.117.8.144,207.7.30.169,6156,46,5,30780,10.19,2024-09-23 12:08:28,0
154.78.198.152,65.2.91.164,4617,48,2,9234,10.32,2024-09-29 22:40:49,0
42.251.120.125,217.17.135.227,4688,46,4,18752,12.86,2024-09-28 22:21:56,0
129.39.31.123,74.40.63.143,6442,46,2,12884,11.2,2024-10-07 01:26:06,0
40.45.33.105,128.172.243.48,4920,31,1,4920,9.33,2024-09-18 01:23:35,0
165.17.252.117,149.138.143.75,5195,54,4,20780,10.01,2024-09-28 06:07:21,0
203.177.16.176,188.175.21.212,3415,55,3,10245,12.78,2024-10-05 07:51:55,0
54.182.2.45,100.252.138.149,5573,48,1,5573,12.4,2024-10-17 04:35:47,0
218.102.254.251,60.212.239.222,4120,57,2,8240,10.13,2024-10-10 17:38:46,0
215.188.52.37,203.61.203.152,4445,61,1,4445,9.78,2024-10-04 09:11:42,0
14.230.154.113,15.71.177.29,5532,55,4,22128,9.97,2024-10-14 07:25:29,0
119.236.56.8,171.123.98.21,5069,55,5,25345,13.11,2024-09-24 05:41:54,0
184.32.2.167,221.239.25.67,4131,40,3,12393,10.45,2024-10-07 00:27:30,0
196.120.53.21,71.16.77.227,4525,57,5,22625,7.31,2024-10-03 15:51:50,0
146.50.86.4,84.73.134.199,5425,75,1,5425,9.08,2024-10-07 09:37:05,0
144.97.36.51,26.233.198.25,19832,267,35,694120,84.73,2024-10-10 02:36:11,1
47.240.36.4,118.117.125.240,4060,49,5,20300,7.61,2024-10-11 09:35:16,0
155.23.164.76,105.31.204.134,5735,40,5,28675,10.79,2024-10-16 22:51:03,0
119.86.16.49,117.54.227.111,5578,24,5,27890,6.32,2024-09-30 03:45:28,0
80.13.219.50,116.47.144.12,4732,45,3,14196,12.25,2024-09-26 15:37:35,0
73.159.32.27,169.22.239.187,5551,49,2,11102,10.96,2024-10-11 08:50:47,0
168.116.159.240,171.36.97.58,4819,53,3,14457,13.24,2024-10-04 20:17:12,0
198.236.38.167,186.58.57.191,3422,55,2,6844,10.68,2024-10-03 23:49:50,0
29.228.119.82,63.254.149.144,5497,53,2,10994,13.32,2024-09-18 20:55:50,0
56.19.237.245,101.237.186.188,5793,58,4,23172,12.05,2024-10-08 07:50:02,0
175.58.213.119,126.53.27.208,3281,62,3,9843,10.94,2024-09-25 12:42:00,0
188.55.57.185,24.162.122.159,30607,199,30,918210,103.72,2024-10-08 12:10:34,1
165.185.198.5,3.165.168.221,20568,205,17,349656,128.94,2024-10-07 19:32:52,1
220.254.37.206,221.14.171.100,5414,46,2,10828,8.6,2024-10-14 17:53:37,0
112.91.227.85,161.240.243.180,5113,51,4,20452,8.8,2024-10-09 13:36:06,0
169.144.118.24,109.60.210.203,6147,42,1,6147,12.83,2024-09-19 22:39:36,0
221.246.127.217,64.68.162.5,5610,57,3,16830,8.86,2024-10-14 20:48:24,0
104.249.1.97,19.175.69.43,4739,32,3,14217,11.88,2024-10-15 10:55:36,0
198.53.25.157,27.66.113.120,5227,62,2,10454,10.31,2024-09-24 07:03:41,0
74.150.62.177,54.170.249.86,5099,60,5,25495,10.85,2024-10-05 08:34:09,0
202.249.40.73,186.203.18.237,4434,46,3,13302,11.77,2024-10-04 05:45:10,0
158.204.139.132,97.114.187.132,5776,46,5,28880,8.85,2024-09-23 16:27:30,0
197.140.56.180,162.108.4.98,3764,51,5,18820,11.64,2024-09-21 21:58:04,0
182.133.16.158,207.252.184.229,5522,41,3,16566,12.11,2024-10-01 15:15:34,0
221.8.202.77,176.21.72.70,5287,61,3,15861,11.9,2024-10-08 04:44:18,0
55.138.30.111,116.235.250.228,6267,54,4,25068,10.77,2024-09-18 15:22:06,0
147.146.197.194,167.39.143.30,21130,176,17,359210,80.39,2024-10-13 08:30:08,1
174.199.165.1,178.41.181.69,5654,61,5,28270,12.22,2024-10-16 01:45:26,0
209.243.118.92,157.237.54.89,4595,55,2,9190,11.74,2024-09-18 03:28:19,0
174.30.198.117,102.159.217.34,21638,267,24,519312,80.01,2024-10-12 12:29:22,1
175.207.132.162,131.113.118.157,4436,51,1,4436,12.46,2024-10-01 10:45:54,0
171.121.68.236,151.38.8.203,5813,39,5,29065,6.9,2024-09-28 19:07:22,0
52.207.154.109,112.150.207.235,3603,55,3,10809,7.47,2024-10-01 06:44:28,0
181.91.218.135,148.111.210.165,5732,37,3,17196,9.36,2024-09-22 20:46:51,0
45.66.174.185,133.84.46.221,6230,44,5,31150,8.64,2024-10-13 16:25:27,0
53.231.69.197,139.0.188.141,5204,51,4,20816,9.75,2024-10-15 06:43:02,0
145.18.82.194,177.179.222.190,5666,49,4,22664,9.83,2024-10-06 20:50:16,0
66.217.62.178,197.165.41.187,7075,44,3,21225,12.35,2024-09-24 22:55:16,0
175.17.100.205,7.172.187.146,5556,46,4,22224,9.12,2024-09-29 20:19:06,0
116.105.39.107,26.130.183.210,4437,60,2,8874,12.42,2024-10-16 21:52:31,0
8.218.63.210,108.48.49.16,4727,40,3,14181,7.8,2024-10-06 07:16:02,0
216.114.127.100,52.167.243.67,5208,34,5,26040,11.27,2024-09-24 16:20:09,0
96.249.61.64,39.154.130.220,4523,41,3,13569,16.12,2024-10-15 11:49:06,0
121.149.118.194,116.51.190.67,4509,60,1,4509,8.66,2024-10-13 18:41:22,0
104.203.225.176,70.210.105.95,4900,44,2,9800,9.49,2024-10-03 16:44:29,0
25.158.204.186,177.151.13.70,6523,42,2,13046,9.84,2024-10-15 07:35:45,0
219.99.79.48,72.72.219.225,4204,43,1,4204,8.4,2024-10-03 22:17:33,0
179.102.245.235,211.202.211.16,10000,100,34,340000,86.27,2024-10-11 15:00:12,1
6.73.61.106,22.35.211.174,5100,42,3,15300,9.96,2024-10-07 01:46:12,0
10.75.244.80,199.199.231.26,5145,45,2,10290,9.61,2024-10-16 17:08:49,0
40.243.108.242,179.22.80.103,3771,52,5,18855,9.52,2024-09-19 07:47:25,0
212.206.220.25,42.31.234.246,5555,49,5,27775,13.6,2024-10-12 07:09:14,0
194.37.154.171,144.148.23.158,6765,47,1,6765,7.09,2024-10-03 20:18:39,0
15.86.130.82,216.27.161.141,6657,61,5,33285,12.19,2024-09-29 20:06:03,0
214.126.37.35,101.108.7.98,5809,28,3,17427,8.78,2024-09-28 14:13:12,0
88.26.89.8,138.153.144.76,4285,52,4,17140,9.67,2024-10-17 11:05:36,0
30.159.225.48,197.208.127.238,6186,39,3,18558,10.04,2024-09-30 00:10:53,0
30.224.121.86,10.74.177.143,13197,176,33,435501,77.87,2024-10-06 05:02:15,1
183.200.6.158,3.91.96.231,3343,54,1,3343,5.3,2024-10-04 17:39:33,0
75.215.194.222,201.207.13.33,5758,41,1,5758,11.73,2024-10-13 12:16:04,0
206.126.56.155,212.161.81.71,5566,37,2,11132,11.3,2024-09-28 04:45:26,0
145.171.237.42,139.60.16.224,8095,39,1,8095,9.3,2024-10-11 04:56:34,0
40.95.203.115,209.188.170.39,2720,40,5,13600,12.34,2024-09-25 08:19:14,0
133.15.253.17,19.244.230.187,3628,41,4,14512,11.16,2024-10-02 07:34:43,0
199.50.69.168,131.26.27.89,19225,116,27,519075,63.64,2024-09-23 07:09:56,1
202.197.157.126,51.114.40.50,7300,67,5,36500,11.19,2024-10-04 07:26:06,0
39.255.206.132,98.50.92.12,4478,49,2,8956,9.57,2024-10-09 18:02:39,0
158.225.122.140,25.116.153.119,3421,61,4,13684,8.6,2024-09-21 05:43:29,0
39.82.81.35,7.174.78.244,6800,64,1,6800,8.4,2024-10-13 16:47:12,0
151.128.45.139,176.235.90.86,4086,76,3,12258,8.0,2024-09-24 23:09:15,0
87.15.56.155,194.227.208.201,4421,43,4,17684,6.84,2024-10-14 08:28:10,0
96.111.253.140,198.27.72.171,4554,53,3,13662,7.3,2024-10-16 10:17:42,0
91.252.220.18,124.190.20.140,6133,55,2,12266,12.01,2024-10-09 18:26:35,0
39.75.20.64,129.203.193.255,6042,65,5,30210,7.7,2024-10-01 10:00:29,0
44.33.73.74,4.242.57.30,4344,49,3,13032,9.32,2024-10-11 03:44:46,0
185.95.241.176,122.253.203.66,4194,40,5,20970,9.32,2024-09-26 19:09:01,0
23.254.171.45,202.109.223.244,5703,37,5,28515,10.25,2024-09-30 12:30:54,0
128.253.14.135,129.133.12.151,4937,51,3,14811,9.36,2024-10-08 18:31:12,0
108.115.66.108,172.176.253.15,7369,61,2,14738,10.51,2024-09-30 12:35:12,0
90.104.183.246,107.207.210.8,5922,45,3,17766,9.95,2024-09-24 20:05:06,0
116.57.124.83,15.148.57.251,4988,43,4,19952,6.52,2024-09-18 16:45:37,0
15.232.231.107,36.241.222.238,3029,48,1,3029,7.85,2024-09-24 00:05:27,0
111.89.144.129,167.241.118.33,4421,35,2,8842,7.27,2024-10-02 11:59:31,0
142.76.240.246,4.16.0.163,4500,52,4,18000,9.98,2024-10-11 09:45:19,0
114.219.149.110,10.73.107.243,3111,53,5,15555,7.91,2024-09-18 05:25:38,0
88.26.225.139,159.210.208.36,4891,50,4,19564,9.79,2024-09-26 02:20:09,0
144.20.46.45,31.249.229.229,5696,56,2,11392,9.96,2024-09-18 05:15:30,0
212.24.109.157,78.56.159.69,5657,58,2,11314,7.46,2024-10-08 00:27:21,0
163.96.27.239,21.45.34.104,4816,46,5,24080,9.78,2024-10-09 02:54:43,0
113.242.44.76,223.44.110.114,3111,38,2,6222,10.63,2024-10-14 14:21:47,0
183.23.50.82,149.143.177.17,5750,35,4,23000,10.84,2024-10-13 07:47:40,0
23.73.170.231,196.39.192.230,16506,266,14,231084,125.5,2024-09-28 00:36:56,1
68.158.94.160,112.151.98.222,5039,60,3,15117,9.14,2024-09-23 11:23:50,0
4.9.181.25,61.250.226.36,3128,55,3,9384,7.85,2024-09-28 02:00:53,0
205.253.166.251,7.14.15.225,4344,37,4,17376,10.57,2024-09-18 20:18:33,0
96.21.59.151,29.229.188.114,5385,52,4,21540,10.92,2024-10-05 07:27:57,0
105.202.248.131,221.92.131.165,6159,55,1,6159,9.55,2024-09-19 07:40:24,0
149.95.188.140,25.28.190.87,3834,37,4,15336,9.73,2024-10-04 10:57:09,0
135.210.234.185,41.132.184.111,6901,37,5,34505,8.81,2024-09-20 18:30:05,0
206.194.39.138,123.122.131.48,5100,53,3,15300,10.72,2024-10-03 23:26:12,0
164.239.85.108,125.170.102.36,5148,67,3,15444,12.21,2024-09-29 02:22:14,0
43.245.38.197,3.245.51.106,16177,214,26,420602,89.81,2024-10-01 13:43:39,1
161.182.148.142,126.136.41.163,5549,49,1,5549,9.15,2024-09-24 14:52:35,0
156.68.67.244,78.149.158.218,6607,50,2,13214,5.77,2024-10-04 16:18:43,0
222.28.226.248,108.78.187.202,4942,49,2,9884,11.92,2024-10-07 22:53:47,0
31.128.202.235,171.238.229.53,5122,45,4,20488,7.04,2024-10-12 06:27:48,0
76.123.224.207,184.4.67.36,4407,41,5,22035,8.95,2024-09-29 00:16:07,0
59.43.251.83,175.73.134.170,6131,39,3,18393,7.14,2024-09-22 15:40:07,0
141.207.67.64,119.64.170.108,22010,158,16,352160,120.94,2024-10-03 12:55:30,1
5.103.83.56,163.119.187.225,4412,53,5,22060,11.92,2024-09-20 09:05:41,0
75.109.43.51,222.78.174.124,5492,52,3,16476,10.55,2024-10-02 07:16:54,0
65.154.20.168,115.25.209.66,5620,52,1,5620,6.57,2024-10-10 09:36:12,0
22.0.106.44,24.65.189.26,3896,68,3,11688,12.93,2024-09-24 05:51:50,0
218.230.6.230,183.135.40.193,6190,44,2,12380,10.91,2024-10-14 22:55:17,0
203.175.113.156,78.139.164.113,5109,40,4,20436,10.61,2024-10-11 11:26:53,0
108.189.57.191,206.206.8.17,4481,53,3,13443,12.89,2024-10-09 13:48:49,0
110.203.74.193,12.117.43.79,5179,55,4,20716,9.82,2024-10-04 04:58:42,0
187.48.39.19,183.26.182.177,2358,24,1,2358,11.06,2024-09-28 14:26:10,0
178.230.171.234,130.216.233.203,5200,46,1,5200,9.06,2024-10-04 21:33:36,0
183.211.167.143,154.89.6.11,7360,37,3,22080,11.82,2024-10-14 16:27:41,0
126.162.237.7,29.30.185.174,5171,63,1,5171,11.33,2024-09-26 11:40:54,0
102.0.9.7,132.35.218.246,4769,44,1,4769,10.52,2024-10-13 10:47:18,0
118.117.187.87,33.161.119.160,5313,47,2,10626,9.7,2024-09-18 04:16:51,0
194.13.71.220,158.245.72.173,4193,60,3,12579,13.27,2024-10-06 15:19:52,0
63.144.251.56,115.78.12.238,5131,60,2,10262,10.32,2024-10-11 08:49:09,0
79.4.141.192,45.153.156.251,5551,44,5,27755,10.99,2024-10-08 01:18:13,0
32.221.61.222,9.225.254.99,5395,53,5,26975,9.6,2024-10-14 07:19:41,0
97.88.24.48,123.224.128.201,5006,49,3,15018,7.29,2024-10-03 17:44:28,0
134.72.109.248,124.213.21.123,4555,54,3,13665,10.11,2024-09-21 05:38:25,0
44.72.124.221,105.40.182.94,4497,42,3,13491,13.26,2024-10-07 09:57:02,0
169.225.209.140,149.52.170.170,4889,47,2,9778,8.93,2024-10-13 09:02:17,0
197.163.211.10,17.115.64.184,5754,46,4,23016,11.14,2024-10-05 02:49:10,0
126.175.136.13,173.81.213.15,4105,31,4,16420,7.94,2024-10-05 16:07:23,0
47.182.162.136,154.12.137.163,4575,39,4,18300,9.51,2024-09-20 03:04:02,0
203.150.185.136,161.83.194.194,4222,49,1,4222,11.32,2024-09-30 01:38:03,0
46.31.168.158,152.75.238.213,5393,39,2,10786,7.75,2024-10-04 21:00:40,0
173.217.18.62,177.4.135.248,6067,52,5,30335,11.5,2024-10-03 23:35:46,0
21.159.140.115,101.93.186.213,4382,41,4,17528,10.38,2024-10-04 16:24:01,0
199.240.157.80,223.168.86.113,3876,49,4,15504,11.5,2024-10-09 22:18:32,0
201.135.164.65,205.95.147.56,4365,60,5,21825,7.83,2024-10-01 11:14:45,0
74.253.129.200,70.170.223.118,3222,58,4,12888,14.51,2024-10-10 23:18:41,0
56.212.73.179,151.72.87.7,3752,57,3,11256,11.52,2024-09-24 21:22:30,0
140.145.230.254,11.184.217.16,4414,60,4,17656,9.56,2024-10-10 22:19:04,0
116.178.12.215,91.80.25.177,7409,51,5,37045,9.24,2024-09-23 04:12:05,0
94.68.99.255,139.9.27.192,5317,38,1,5317,9.59,2024-10-02 12:58:23,0
167.167.176.141,73.24.57.225,6473,62,2,12946,7.4,2024-09-17 22:18:07,0
187.225.49.144,158.226.65.95,6052,39,5,30260,11.26,2024-09-28 05:22:56,0
166.212.89.133,159.245.141.101,5585,50,3,16755,12.51,2024-09-24 04:49:47,0
63.75.56.204,112.123.51.75,5675,39,4,22700,9.79,2024-10-13 23:00:41,0
36.10.255.91,156.75.186.75,5287,64,1,5287,9.54,2024-10-08 01:41:09,0
5.179.186.253,74.77.248.78,5086,54,2,10172,9.15,2024-10-14 05:26:14,0
21.39.224.143,68.91.54.78,5749,48,3,17247,7.92,2024-10-01 07:59:06,0
5.202.51.193,114.115.183.243,3704,55,4,14816,9.25,2024-09-17 21:39:11,0
194.131.114.182,218.36.173.251,5249,57,5,26245,7.26,2024-10-11 03:31:20,0
78.125.50.36,128.130.184.134,4623,41,3,13869,7.71,2024-10-15 14:58:28,0
212.25.8.15,128.222.91.255,5531,80,1,5531,9.31,2024-09-18 16:07:30,0
186.83.182.253,73.175.22.192,6941,54,1,6941,12.68,2024-09-19 12:42:03,0
146.107.95.81,180.148.78.249,6425,50,1,6425,15.89,2024-09-22 10:17:28,0
57.128.111.210,158.201.45.179,5222,79,3,15666,8.03,2024-09-27 05:02:11,0
21.53.149.67,222.23.207.219,3727,65,4,14908,10.67,2024-10-12 02:56:23,0
66.108.87.236,152.173.168.95,3966,60,5,19830,13.5,2024-09-25 22:17:57,0
87.10.6.170,97.206.152.0,5131,51,5,25655,12.94,2024-09-26 20:32:26,0
215.111.223.118,90.118.146.64,4532,64,2,9064,10.62,2024-09-24 06:35:21,0
36.104.88.249,91.78.38.51,6225,36,5,31125,10.0,2024-10-08 11:12:40,0
124.240.83.96,145.177.106.193,4401,44,3,13203,14.08,2024-09-20 13:24:37,0
11.204.32.94,60.162.76.25,20047,179,46,922162,106.84,2024-10-15 02:12:04,1
171.145.84.84,78.251.168.204,4973,41,3,14919,9.12,2024-10-10 07:25:45,0
219.233.195.160,173.110.49.207,5756,53,1,5756,12.07,2024-10-03 04:35:37,0
48.203.220.67,24.97.220.149,4964,64,4,19856,13.96,2024-09-19 09:19:10,0
176.81.64.42,89.133.221.14,5357,62,2,10714,8.39,2024-10-10 06:58:22,0
219.140.194.88,81.85.91.6,6537,28,4,26148,12.84,2024-10-08 17:02:25,0
153.137.99.215,36.23.3.247,5367,43,5,26835,10.46,2024-10-04 08:13:16,0
40.113.55.79,122.143.3.185,4892,68,3,14676,5.82,2024-10-03 06:18:14,0
49.69.171.92,77.145.177.64,2531,63,1,2531,9.98,2024-09-24 23:23:19,0
73.40.101.209,73.106.232.7,3696,38,3,11088,8.41,2024-09-27 09:55:54,0
73.249.100.208,143.196.11.210,5846,49,4,23384,10.52,2024-10-01 08:37:20,0
107.64.18.126,78.248.175.244,5126,58,2,10252,8.49,2024-10-14 19:37:59,0
215.197.96.227,1.81.146.207,18290,195,30,548700,89.21,2024-10-13 12:49:17,1
44.201.10.140,81.254.199.149,24150,250,39,941850,79.13,2024-09-29 18:40:13,1
36.154.20.87,75.66.203.254,5090,53,5,25450,9.15,2024-09-23 17:26:18,0
50.140.35.83,131.213.28.206,4503,50,1,4503,7.45,2024-09-18 17:40:47,0
71.223.181.38,22.101.64.170,3710,64,2,7420,11.75,2024-10-01 04:44:31,0
182.24.4.160,137.157.204.17,3384,57,2,6768,7.42,2024-09-27 15:49:16,0
70.136.107.126,85.240.47.118,4644,39,1,4644,11.43,2024-09-20 04:24:51,0
23.212.172.173,92.170.151.119,4224,52,3,12672,11.01,2024-09-19 10:12:16,0
76.202.238.158,114.244.209.103,5458,41,5,27290,10.45,2024-10-17 16:23:21,0
209.134.164.108,95.198.104.231,5124,37,1,5124,11.67,2024-09-29 13:23:46,0
159.180.129.146,63.129.179.20,4979,68,4,19916,7.91,2024-09-28 17:04:42,0
140.132.182.127,10.78.219.26,7021,29,5,35105,8.97,2024-09-28 15:06:16,0
134.244.120.79,142.222.184.53,6018,54,5,30090,8.83,2024-09-30 16:21:47,0
34.207.52.158,4.104.96.230,6325,65,2,12650,8.92,2024-09-26 09:01:40,0
29.71.183.117,173.7.68.64,3191,55,2,6382,6.7,2024-09-26 07:32:09,0
223.111.235.65,222.217.207.65,5303,52,1,5303,9.66,2024-10-13 05:42:13,0
202.164.40.213,120.122.56.168,5812,37,2,11624,7.97,2024-10-16 10:48:17,0
126.22.170.2,101.209.133.214,4189,49,2,8378,11.22,2024-09-22 13:06:50,0
222.121.141.150,87.240.238.214,4808,49,2,9616,7.64,2024-09-24 04:23:54,0
43.127.95.108,130.202.101.47,5338,57,5,26690,8.35,2024-09-30 18:45:05,0
214.30.163.136,146.122.57.185,6258,54,3,18774,9.4,2024-10-01 18:12:59,0
110.58.135.106,4.101.231.201,4416,59,5,22080,12.42,2024-10-09 16:55:09,0
174.164.56.95,2.164.126.37,14237,254,14,199318,135.22,2024-10-06 20:22:38,1
69.180.166.79,55.57.41.170,5452,43,3,16356,9.72,2024-10-10 21:59:19,0
17.136.140.40,125.54.98.5,4588,51,5,22940,9.85,2024-09-29 17:11:44,0
34.83.126.15,33.139.6.98,23411,219,35,819385,113.04,2024-10-01 14:40:13,1
79.121.169.57,60.100.194.51,5453,39,3,16359,7.19,2024-09-18 12:16:15,0
209.169.166.73,123.84.204.148,5702,69,5,28510,8.54,2024-10-07 04:00:18,0
52.34.144.29,210.27.74.8,5361,45,4,21444,12.31,2024-10-04 00:28:40,0
107.37.46.4,119.17.76.133,5609,26,3,16827,8.49,2024-10-04 13:45:24,0
152.178.167.212,134.51.0.144,5112,58,1,5112,8.77,2024-10-09 17:34:20,0
58.36.112.6,15.33.22.5,4897,49,1,4897,11.5,2024-09-26 19:19:58,0
52.44.155.249,192.179.222.58,6074,58,5,30370,9.15,2024-10-07 22:25:39,0
46.84.57.66,120.247.228.105,5400,44,3,16200,10.85,2024-09-26 22:47:45,0
100.133.183.227,29.197.0.149,3568,55,2,7136,12.18,2024-10-09 12:34:36,0
164.155.117.34,31.68.211.126,6090,41,3,18270,11.68,2024-09-28 17:36:12,0
202.68.151.211,140.34.147.147,4307,37,5,21535,12.29,2024-10-09 04:41:37,0
207.226.131.52,111.96.243.204,3871,61,1,3871,11.27,2024-09-19 12:57:18,0
60.78.42.86,36.199.104.254,3829,57,5,19145,11.87,2024-09-19 00:47:13,0
153.131.134.156,7.139.186.200,6231,39,1,6231,10.31,2024-10-07 02:19:45,0
3.141.104.52,17.145.252.18,5273,49,1,5273,10.67,2024-09-22 08:13:15,0
133.195.52.188,137.19.17.50,23099,159,41,947059,112.58,2024-09-22 08:22:26,1
152.42.196.148,10.122.111.84,4648,69,4,18592,8.54,2024-09-17 23:37:29,0
138.96.214.31,92.86.235.197,5761,54,1,5761,8.53,2024-10-03 20:32:05,0
180.228.11.1,75.47.195.154,5611,55,4,22444,10.89,2024-10-07 18:05:08,0
187.147.247.21,46.112.171.109,6214,50,1,6214,11.56,2024-09-22 00:41:28,0
163.151.52.122,61.187.6.122,3714,53,5,18570,5.35,2024-10-08 21:52:07,0
66.133.33.6,88.92.143.128,25315,133,50,1265750,120.22,2024-10-10 15:12:51,1
181.53.135.100,148.29.91.156,3545,36,4,14180,12.07,2024-10-08 00:19:54,0
35.152.217.99,36.232.236.161,5919,61,2,11838,7.78,2024-09-25 16:49:33,0
52.8.139.254,156.45.106.250,3809,41,4,15236,9.12,2024-10-14 06:38:34,0
150.93.15.219,144.200.165.37,4564,69,2,9128,9.18,2024-10-11 04:08:20,0
37.175.200.82,40.145.159.53,4617,39,3,13851,12.51,2024-09-20 08:47:43,0
73.170.22.36,177.71.205.61,4419,52,2,8838,8.57,2024-10-09 21:35:05,0
113.223.183.148,53.69.174.182,3850,42,2,7700,9.75,2024-10-07 22:55:16,0
